_id,name,cust_code,latitude,longitude
5df8704a0c66967f7fff65ff,EYE COOL OPTICIAN,C2001E0150,19.1069966,72.89171822
5df8704a0c66967f7fff6602,ZUMEYES,C2021Z0003,18.49030266,73.89988784
5df8704a0c66967f7fff6607,SWAMINI OPTICALS ,C2021S0295,19.87012795,75.34710892
5df8704a0c66967f7fff6609,SAI OPTICAL HADAPSAR (KALE PADAL ),C2021S0294,18.48494672,73.94126359
5df8704a0c66967f7fff660b,PREM EYE CARE ,C2001P0193,19.22715326,72.86048323
5df8704a0c66967f7fff660c,BEENA OPTICALS,C2004B0250,12.96751961,77.67046485
5df8704a0c66967f7fff6619,SHREE SAMARTH KRIPA OPTICS ,C2001S0603,19.42944785,72.82071378
5df8704a0c66967f7fff661c,MAHIRA OPTICS ,C2001M0185,19.16876876,72.93199696
5df8704a0c66967f7fff6623,AISHWARYA OPTICAL,C2004A0278,13.00209492,77.54079513
5df8704a0c66967f7fff6624,SARU OPTICS,C2001S0599,19.24773786,72.86970902
5df8704a0c66967f7fff6625,BALAJEE OPTICS,C2001B0113,19.45907116,72.81111214
5df8704a0c66967f7fff6627,SHADES OPTICS,C2004S0431,12.93760117,77.62664393
5df8704a0c66967f7fff662a,SHREE SAMARTH OPTICS DAHISAR,C2001S0601,19.24800058,72.86982503
5df8704a0c66967f7fff662d,NARAYANA OPTICIANS,C2004N0280,12.85260169,77.66763177
5df8704a0c66967f7fff6631,KULSUM OPTICS,C2001K0099,19.16250647,72.93734159
5df8704a0c66967f7fff6635,GOLDEN OPTICIANS,C2004G0283,12.9494337,77.59614788
5df8704a0c66967f7fff6636,NEW LOOK OPTICALS,C2004N0281,13.05560982,77.53443159
5df8704a0c66967f7fff6639,GRAND VISION,C2004G0289,12.95656981,77.70102963
5df8704a0c66967f7fff663c,R K OPTICALS,C2004R0274,12.96836223,77.6404791
5df8704a0c66967f7fff6644,VISION LAB,C2004V0329,12.89210089,77.58161467
5df8704a0c66967f7fff6645,VIGHNAHATA EYE CARE ,C2021V0100,18.46830389,73.85742579
5df8704a0c66967f7fff664c,GURUMUKH OPTICALS,C2004G0281,13.0720348,77.5671361
5df8704a0c66967f7fff6651,XCELLENT EYE CARE,C2004X0201,12.91392593,77.60948449
5df8704a0c66967f7fff6653,SHREE VETOBA OPTICIANS,C2001S0583,19.16127293,72.93258402
5df8704a0c66967f7fff6654,PRIME VISION OPTICS,C2010P0029,17.41065698,78.46290171
5df8704a0c66967f7fff6656,SHARIFFS EYE CARE OPTICIANS ,C2004S0433,12.91494357,77.60581691
5df8704a0c66967f7fff6658,MAULI EYE CARE ,C2021M0066,19.89311342,75.35530072
5df8704a0c66967f7fff6659,OPTICAL SOUSE,C2001O0132,19.28516162,72.85779767
5df8704a0c66967f7fff665d,SREESAIOPTICAL,C2004S0440,13.09854219,77.59614788
5df8704a0c66967f7fff665e,MAARIYAH OPTICALS,C2004M0279,12.92662163,77.60895107
5df8704a0c66967f7fff6660,FINE VISION,C2001F0034,19.16436454,72.93459635
5df8704a0c66967f7fff6662,TITAN EYEWEAR EYE PLUS,C2021T0020,18.51598971,73.85493234
5df8704a0c66967f7fff6665,EYE ZONE OPTICS,C2021E0056,19.86836564,75.35018105
5df8704a0c66967f7fff6667,SHRI GURUDEV NETRASEVA ,C2021S0302,19.97724223,73.75386368
5df8704a0c66967f7fff666d,BOMBAY OPTIC,C2009B0091,22.31754611,73.16094931
5df8704a0c66967f7fff6671,V K GAWDE AND SONS OPTICIANS,C2001V0243,19.25471034,72.85546347
5df8704a0c66967f7fff6676,DEV OPTICS,C2001D0161,19.23404177,72.86411494
5df8704a0c66967f7fff6679,SRI BALAJI OPTICALS,C2004S0435,13.03153065,77.50443075
5df8704a0c66967f7fff667e,NEW LENS AND FRAMES OPTICIANS,C2004L0225,13.06034594,77.50322476
5df8704a0c66967f7fff6681,SANIKA OPTICALS (BANER),C2021S0298,18.56646296,73.78251974
5df8704a0c66967f7fff6686,EYE LENS OPTICAL ,C2004E0271,12.93224282,77.60581691
5df8704a0c66967f7fff6687,VISION CLEAR,C2001V0240,19.19111742,72.95126796
5df8704a0c66967f7fff6688,EYE WORLD OPTICIANS,C2004E0273,12.92497008,77.56462857
5df8704a0c66967f7fff668e,PARAM OPTICALS & MOBILE SHOPPEE,C2021P0096,19.90253939,75.35332091
5df8704a0c66967f7fff6692,EYE ZONE OPTICS,C2001E0147,19.23287872,72.85248488
5df8704a0c66967f7fff6697,VISION CARE SOLUTION,C2004V0333,13.04658608,77.50952762
5df8704a0c66967f7fff669a,SRE SRIVAROO OPTICALS,C2004S0439,12.91900102,77.59471558
5df8704a0c66967f7fff669b,TRINETRA EYE CARE & OPTICALS,C2009T0030,22.30583267,73.15210138
5df8704a0c66967f7fff669d,SPREAD VISION OPTIC,C2001S0607,19.28363342,72.86187463
5df8704a0c66967f7fff66ae,OPTICAL TREND,C2004O0268,12.91589192,77.63302892
5df8704a0c66967f7fff66b4,VISION TECH ,C2001V0242,19.25378989,72.85825633
5df8704a0c66967f7fff66b5,EYE VOKE OPTICALS & VISION CARE,C2021E0057,20.0077106,73.75510387
5df8704a0c66967f7fff66b8,YESHWANTH OPTICALS,C2004Y0202,13.06962032,77.56422389
5df8704a0c66967f7fff66ba,CHAUDHAY EYE CARE,C2001C0134,19.06018991,72.84415495
5df8704a0c66967f7fff66bb,KALYANI NETRALAYA,C2021K0047,19.90267747,75.35524707
5df8704a0c66967f7fff66bc,OPTIK SCIENTIFIC OPTICIANS,C2001O0128,19.1610069,72.93252803
5df8704a0c66967f7fff66bd,SAI OPTICALS ,C2021S0289,19.86517142,75.31677581
5df8704a0c66967f7fff66be,EYE MAXX,C2004E0277,12.91868207,77.63231277
5df8704a0c66967f7fff66bf,BHARAT OPTICAL,C2021B0041,19.28575784,77.37962689
5df8704a0c66967f7fff66c6,SAI RAM CHASMA GHAR,C2001S0605,19.42247461,72.81923655
5df8704a0c66967f7fff66c7,SUNETHRA SPECTACLES SHOP,C2004S0443,12.94964217,77.59700015
5df8704a0c66967f7fff66cc,NEELAM OPTICS,C2001N0181,19.46266546,72.81480487
5df8704a0c66967f7fff66cf,PLANET VISION,C2004P0264,12.90512385,77.58504555
5df8704a0c66967f7fff66d0,RAJARAJESHWARIOPTICALS,C2004R0276,12.99968498,77.55068745
5df8704a0c66967f7fff66d5,NAVARANG OPTICS,C2001N0176,19.62073727,74.06930655
5df8704a0c66967f7fff66dc,JANATA EYE CARE CENTRE AND OPTICALS,C2004J0222,12.98223261,77.60322053
5df8704a0c66967f7fff66e1,VISION EYE PLUS OPTICS,C2001V0241,19.14921345,72.92716496
5df8704a0c66967f7fff66e2,NILANJ OPTICS ,C2001N0180,19.15400004,72.93202713
5df8704a0c66967f7fff66e5,OZONE OPTICALS,C2004O0265,13.00673765,77.50543356
5df8704a0c66967f7fff66e8,KHUSHI OPTICAL,C2009K0075,22.29121338,70.78283574
5df8704a0c66967f7fff66eb,OPTICAL STOP GORAI,C2001O0129,19.22836035,72.82994594
5df8704a0c66967f7fff66ef,SARDARJI OPTICALS,C2001S0609,19.88464126,75.32929804
5df8704a0c66967f7fff66f7,GRAND OPTICAL,C2001G0162,19.28144473,72.85879277
5df8704a0c66967f7fff66f9,AL-FALEH OPTICALS,C2001A0238,19.10602717,72.89402157
5df8704a0c66967f7fff66fa,NAIN OPTICAL,C2021N0111,19.15867184,77.30910458
5df8704a0c66967f7fff66fe,SIDDHAKALA OPTICS,C2001S0602,19.19580179,72.97812056
5df8704a0c66967f7fff66ff,KRISHNA OPTICS,C2001K0097,19.4161085,72.82773044
5df8704a0c66967f7fff6701,AMRUTA ENTERPRISES ,C2021A0098,19.87097835,75.34644339
5df8704a0c66967f7fff6704,SHREE BALAJI OPTICALS ,C2021S0303,19.8769383,75.3469681
5df8704a0c66967f7fff6708,RAKSHA EYE CARE,C2004R0272,12.97596173,77.53136817
5df8704a0c66967f7fff670e,MAHAVIR OPTICS,C2001M0184,19.2131455,72.82409739
5df8704a0c66967f7fff6711,s k kachi ali,C2005N0217,15.27241562,73.95974737
5df8704a0c66967f7fff6714,OM SAI OPTICS,C2001O0131,19.27365179,72.88215615
5df8704a0c66967f7fff6721,MAHALAXMI OPTICAL ( FURSUNGI ) HADAPSAR ,C2021M0067,18.48466595,73.95575088
5df8704a0c66967f7fff672c,NAYANA OPTIC VIEW,C2004N0278,12.99189738,77.53658205
5df8704a0c66967f7fff672e,SRI PAVAN SAI OPTICALS,C2004S0437,13.05360965,77.50801485
5df8704a0c66967f7fff6733,EYE LAB,C2004E0275,13.07206027,77.52480648
5df8704a0c66967f7fff673a,R K OPTICS,C2004R0277,12.95660477,77.65484333
5df8704a0c66967f7fff673c,RENUKA OPTICALS ,C2021R0076,19.90168884,75.35568595
5df8704a0c66967f7fff6740,VISION PLUS ( SATARA ROAD ),C2021V0103,18.46559029,73.85817681
5df8704a0c66967f7fff6748,BHAVNA OPTIKS,C2001B0112,19.15223624,72.93959733
5df8704a0c66967f7fff6750,SUSHMA OPTIC ,C2001S0604,19.13166788,72.92752907
5df8704a0c66967f7fff6753,GANESH EYE CARE AND MEDICALS OPTICIAN,C2004G0288,13.00602354,77.54159644
5df8704a0c66967f7fff6756,OPTICAL EYE VISION ,C2004O0269,13.00875159,77.54325505
5df8704a0c66967f7fff675a,SHIVANAND OPTICAL ,C2021S0290,19.16165043,77.30856981
5df8704a0c66967f7fff675d,EYE MART OPTICALS,C2004E0276,12.95941407,77.70108093
5df8704a0c66967f7fff675f,SUPERB OPTICALS,C2004S0442,12.94829629,77.60187775
5df8704a0c66967f7fff6760,EYE OPTICIONS KONDHAWA ,C2021E0060,18.47838989,73.89024865
5df8704a0c66967f7fff6761,EYE CARE,C2001E0148,19.27967407,72.86034778
5df8704a0c66967f7fff6762,SAWANT OPTICS,C2001S0606,19.44321545,72.82182153
5df8704a0c66967f7fff6765,SWAMI OPTICLS ( BALEWADI) ,C2021S0296,18.57189612,73.78093421
5df8704a0c66967f7fff676b,KRISHNA OPTICALS (BIBEWADI ),C2021K0049,18.50905,73.85687996
5df8704a0c66967f7fff676d,SRI BOBBY OPTICALS,C2004S0429,13.00876531,77.50581175
5df8704a0c66967f7fff6773,ENVISION OPTICALS,C2004E0266,13.02320148,77.63589084
5df8704a0c66967f7fff6775,LEISHA OPTICALS,C2004L0224,13.04922452,77.51739688
5df8704a0c66967f7fff6776,N.H.LALE ENTERPRISES ( NIGDI) ,C2021N0114,18.65906073,73.76892865
5df8704a0c66967f7fff6779,YASHRAJ OPTICALS ,C2021Y0025,19.86813608,75.3672694
5df8704a0c66967f7fff677b,SPECTEYECON ( AUNDH),C2021S0293,18.55377485,73.80942296
5df8704a0c66967f7fff677e,INDIA EYE OPTICS,C2004I0223,13.06802426,77.50616714
5df8704a0c66967f7fff6782,VISHAL OPTICIANS,C2004V0337,12.95634795,77.69637834
5df8704a0c66967f7fff6785,4SIGHT OPTICIANS ,C202140001,19.99018137,73.71292178
5df8704a0c66967f7fff6786,I GATE OPTICS,C2004I0225,12.95717199,77.6995239
5df8704a0c66967f7fff6788,MODERN OPTICALS,C2004M0278,13.04155802,77.5144659
5df8704a0c66967f7fff678a,KAMAL VISION CARE,C2004K0247,13.05975185,77.57725976
5df8704a0c66967f7fff6790,RAJAT OPTICALS,C2004R0273,13.0741096,77.51811638
5df8704a0c66967f7fff6796,LIFE LINE HOSPITAL,C2004L0223,13.01372054,77.52084922
5df8704a0c66967f7fff6797,PALAK OPTICS,C2001P0195,19.25664428,72.86147129
5df8704a0c66967f7fff679d,EYE LIFE OPTICIANS,C2004E0278,12.97822814,77.63631999
5df8704a0c66967f7fff67a0,PRAVIN OPTICIAN,C2001P0196,19.45978971,72.81480487
5df8704a0c66967f7fff67a4,SHREYASH OPTICIAN,C2001S0598,19.09627049,72.8956024
5df8704a0c66967f7fff67ae,PURNDAR CHASMAGHAR ,C2021P0095,18.48308082,73.95389412
5df8704a0c66967f7fff67af,THE LENSHOP,C2004T0225,13.07994332,77.55921319
5df8704a0c66967f7fff67bf,SATYAM POTICIANS,C2009S0264,23.05403928,72.59569589
5df8704a0c66967f7fff67c6,TRINETRA OPTICALS (PIMPRI) ,C2021T0019,18.62543153,73.80510595
5df8704a0c66967f7fff67cb,RAM OPTICAL ,C2021R0077,19.90011131,75.35648592
5df8704a0c66967f7fff67d6,DIVINE OPTIC,C2009D0097,22.27247575,70.77258267
5df8704a0c66967f7fff67de,RAINBOW OPTICALS ,C2021R0078,19.86684012,75.35408098
5df8704a0c66967f7fff67df,SURBHI OPTICS,C2001S0610,19.45137807,72.81332765
5df8704a0c66967f7fff67e0,SUPERB OPTICALS,C2004S0438,12.94317997,77.59702966
5df8704a0c66967f7fff67e9,PYRAMID OPTIC,C2021P0097,18.48127499,73.92860759
5df8b7000c66967f7fff7267,AGGARWAL EYE CARE (PARLE),C2001A0021,19.10989598,72.84947008
5df8b7000c66967f7fff7268,ASHISH OPTICAL,C2001A0068,0,0
5df8b7000c66967f7fff7269,ACE EYE CARE (SANTACRUZ),C2001A0441,19.08797356,72.83807136
5df8b7000c66967f7fff726a,BANDARKAR OPTICS,C2001B0052,19.42599763,72.81849794
5df8b7000c66967f7fff726b,CHAMUNDA OPTICIAN,C2001C0007,19.41341312,72.82588374
5df8b7000c66967f7fff726c,CHIMERA EYE CARE,C2001C0016,0,0
5df8b7000c66967f7fff726d,CLEAR VISION (J.B.NAGAR),C2001C0028,19.11075451,72.86672004
5df8b7000c66967f7fff726e,COMFORT OPTICS,C2001C0387,19.24683257,72.85077464
5df8b7000c66967f7fff726f,DEEPAK OPTICIANS (SAKINAKA),C2001D0017,19.10462656,72.88665086
5df8b7000c66967f7fff7270,DRASHTI OPTICS (MIRAROAD),C2001D0043,19.27474619,72.86391746
5df8b7000c66967f7fff7271,EYE LOOK OPTICS,C2001E0017,19.20252254,72.82806572
5df8b7000c66967f7fff7272,EYE WORLD (BANDRA),C2001E0268,19.05514454,72.83191368
5df8b7000c66967f7fff7273,EYECARE OPTICIANS (SAKINAKA),C2001E0517,19.10335742,72.8878089
5df8b7000c66967f7fff7274,GLANCE OPTICIANS,C2001G0030,19.0621689,72.90050246
5df8b7000c66967f7fff7276,GANDHI OPTIC`S [MIRA RD],C2001G0099,19.2804162,72.87056331
5df8b7000c66967f7fff7277,GAWADE OPTICALS (PEN),C2001G0299,18.73701408,73.09589267
5df8b7000c66967f7fff7279,JAY OPTIC (MAZGAON),C2001J0016,18.97235097,72.83690192
5df8b7000c66967f7fff727a,NEW LUCKY OPTICIANS (MULUND),C2001L0021,19.17284035,72.95450538
5df8b7000c66967f7fff727b,MEHUL OPTICIANS,C2001M0046,19.09996654,72.84448989
5df8b7000c66967f7fff727c,MEHUL OPTOCIANS (JOGESHWARI),C2001M0080,19.13695386,72.85456561
5df8b7000c66967f7fff727d,NAYAN OPTICS (JOGESHWARI),C2001N0012,19.136862,72.85429738
5df8b7000c66967f7fff727e,OPTIC ZONE (GOREGAON),C2001O0512,19.16331215,72.84102414
5df8b7000c66967f7fff727f,POONAM OPTICS (BO),C2001P0039,19.22939965,72.85948645
5df8b7000c66967f7fff7280,RAJAN OPTIC ( GOREGAON),C2001R0020,19.17621073,72.86837496
5df8b7000c66967f7fff7281,REGAL OPTICIANS,C2001R0039,19.06598423,72.87890062
5df8b7000c66967f7fff7283,SEE CLEAR OPTICS (ANDHERI),C2001S0038,0,0
5df8b7000c66967f7fff7284,SHIKHA OPTICS (NALLASOPARA),C2001S0060,19.4163621,72.82292962
5df8b7000c66967f7fff7285,SHRINATH OPTICS,C2001S0094,19.21299385,72.84052592
5df8b7000c66967f7fff7286,SOHAM OPTICS (BORIVALI),C2001S0108,19.21725525,72.84987509
5df8b7000c66967f7fff7287,STAR VISION OPTICS (BHANDUP),C2001S0125,19.14507729,72.93632872
5df8b7000c66967f7fff7289,SAHELI OPTIC (ANDHERI),C2001S0501,19.1187522,72.84840927
5df8b7000c66967f7fff728a,SHIVAM OPTICS GOREGAON,C2001S0668,19.16836182,72.8423924
5df8b7000c66967f7fff728b,TEE TEE OPTICALCO. [THANE],C2001T0002,19.18084422,72.97307331
5df8b7000c66967f7fff728c,VISION TECH OPTICS (ANDHERI),C2001V0517,19.12114993,72.85002161
5df8b7000c66967f7fff728d,NAYAN OPTICS KURLA E,C2018N0005,19.06269367,72.88309526
5df8b7000c66967f7fff728e,BHUSHAN OPTICALS ,C2022B0005,19.97358165,73.84025227
5df8b7000c66967f7fff728f,CLASSIC OPTICIAN[NSK RD],C2022C0005,19.95261131,73.83912675
5df8b7000c66967f7fff7290,CLASSIC OPTICIAN [PAWAN NAGAR],C2022C0007,19.9760335,73.75600543
5df8b7000c66967f7fff7291,CHAUDHARI OPTICIANS,C2022C0014,19.98922649,73.71394915
5df8b7000c66967f7fff7292,DHANDAI OPTICALS,C2022D0012,20.00698285,73.79926175
5df8b7000c66967f7fff7293,DELUXE OPTICALS,C2022D0014,20.00559508,73.78570955
5df8b7000c66967f7fff7294,EYE SQUARE OPTICS & CONTACT LENS CLINIC,C2022E0003,20.00226376,73.77323359
5df8b7000c66967f7fff7295,MILIND ENTERPRISES [PAWAN NAGAR],C2001M0155,19.98291617,73.75622168
5df8b7000c66967f7fff7296,GAURI OPTICIAN,C2022G0013,19.92629525,73.83290067
5df8b7000c66967f7fff7297,HINDUSTHAN WATCH & OPTICAL COMPANY,C2022H0002,19.90198707,73.82962067
5df8b7000c66967f7fff7298,JAYA OTICIANS [NSK RD],C2022J0001,19.95604232,73.83468937
5df8b7000c66967f7fff7299,KULSWAMINI NETRA SEVA,C2022K0002,19.9753951,73.75586361
5df8b7000c66967f7fff729a,KULSHREE NETRASEVA,C2022K0014,19.98122759,73.81911814
5df8b7000c66967f7fff729b,MANAS MEDICALS & OPTICS,C2022M0001,20.00704838,73.78968459
5df8b7000c66967f7fff729c,MAHER OPTICS (SATPUR),C2022M0015,19.98426444,73.72259349
5df8b7000c66967f7fff729d,NAYANA OPTICIAN,C2022N0009,19.98090021,73.75654522
5df8b7000c66967f7fff729e,NEW DOLLY OPTICIANS [N.S. ROAD],C2022N0013,19.95138694,73.83743461
5df8b7000c66967f7fff729f,NIRMAL OPTICIAN,C2022N0016,19.95248525,73.83839048
5df8b7000c66967f7fff72a0,NEW RAMESH OPTICIANS,C2022N0017,20.00454283,73.78594324
5df8b7000c66967f7fff72a1,DESHPANDES OPTIVIEW OPTICIAN,C2022O0003,20.00514709,73.78420014
5df8b7000c66967f7fff72a2,PUJA CHASHMAGHAR &WATCH COMPANY,C2001P0173,19.98991544,73.73341653
5df8b7000c66967f7fff72a3,PARSHWA OPTICALS CONTACT LENSE CLINIC,C2022P0010,20.00262355,73.77134733
5df8b7000c66967f7fff72a4,RAMESH OPTICIANS M G ROAD,C2022R0022,20.00447037,73.7857575
5df8b7000c66967f7fff72a5,SAMAY OPTICALS ,C2022S0008,20.00607301,73.78837131
5df8b7000c66967f7fff72a6, SHRI SHIVRAM CHASMAGHAR [NSK RD],C2022S0013,19.9724085,73.840666
5df8b7000c66967f7fff72a7,SHREENATH OPTICIANS [NASHIK ROAD],C2022S0017,19.95192459,73.83657631
5df8b7000c66967f7fff72a8,SAI OPTICALS (GANGAPUR RD),C2022S0048,20.01486848,73.75489868
5df8b7000c66967f7fff72a9,SHRIJI DESHPANDE J OPTICS ( INDIRA NAGAR),C2001S0491,19.97200799,73.78517043
5df8b7000c66967f7fff72aa,UNIQUE VISION OPTICIAN,C2022U0001,19.98058071,73.80095422
5df8b7000c66967f7fff72ab,VENUS OPTICIANS [NASHIK ROAD,C2022V0002,19.95146856,73.83977953
5df8b7000c66967f7fff72ac,VILAS OPTICIANS,C2022V0005,20.00235922,73.78793243
5df8b7000c66967f7fff72ad,VISION EYE CARE PANCHAVATI,C2022V0014,20.01162273,73.80470194
5df8b7000c66967f7fff72ae,YOGESH OPTICALS,C2022Y0001,20.01191382,73.75923749
5df8b7000c66967f7fff72af,BABLOO FITTER MULUND,C2023B0003,19.17413778,72.95415603
5df8b7000c66967f7fff72b0,CLEAR OPTICS (MULUND[WEST]),C2023C0009,19.18797715,72.9754578
5df8b7000c66967f7fff72b1,DEVI OPTICIAN ( THANE ),C2023D0027,19.18018398,72.97271926
5df8b7000c66967f7fff72b2,DISHA OPTICS GHATKOPAR,C2023D0032,19.09580412,72.90202931
5df8b7000c66967f7fff72b3,HOMI OPTICIANS THANE,C2023H0015,0,0
5df8b7000c66967f7fff72b4,I CARE OPTICS,C2023I0004,0,0
5df8b7000c66967f7fff72b5,JAINAM EYE CARE,C2023J0019,19.18986382,72.97701113
5df8b7000c66967f7fff72b6,SIMANDHAR OPTICS (MULUND),C2023S0011,19.17359341,72.953748
5df8b7000c66967f7fff72b7,VISION CARE OPTICIANS CONTECT LENS CLINIC,C2023V0030,19.1708839,72.9541634
5df8b7000c66967f7fff72b8,ARIHANT OPTICAL BHAYANDER,C2024A0014,19.3073587,72.85173252
5df8b7000c66967f7fff72b9,EYE CARE MIRA RD,C2024E0008,19.27985319,72.86096334
5df8b7000c66967f7fff72bb,J.K. OPTICAL (MIRA ROAD),C2024J0004,19.27898795,72.86317885
5df8b7000c66967f7fff72bc,JINI OPTICS (MIRA ROAD),C2024J0010,19.27901865,72.86724038
5df8b7000c66967f7fff72bd,JYOTI OPTICAL NALLASOPARA,C2024J0015,19.40989014,72.82662235
5df8b7000c66967f7fff72be,L.J.OPTICS (BY),C2024L0004,19.30411315,72.8503827
5df8b7000c66967f7fff72bf,MOUNT VISION BHY,C2024M0037,19.30889491,72.86022507
5df8b7000c66967f7fff72c0,OM OPTICIAN,C2024O0002,19.28088204,72.87167106
5df8b7000c66967f7fff72c1,RAILENS OPTICS MIRA ROAD,C2024R0017,19.28358468,72.86613263
5df8b7000c66967f7fff72c2,AINAK EYEWEAR AIROLI,C2025A0014,19.17201065,72.95848276
5df8b7000c66967f7fff72c3,SPECS N LENS,C2025S0035,19.0620224,72.8979307
5df8b7000c66967f7fff72c4,DRUSHTI EYENATION,C2026D0007,19.1896941,72.94899847
5df8b7000c66967f7fff72c6,AKSH OPTICS KAN,C2028A0015,19.21051452,72.82405481
5df8b7000c66967f7fff72c7,ARIHANT OPTICIANS DAHISAR,C2028A0017,19.23025357,72.85653692
5df8b7000c66967f7fff72c8,AMIT OPTIX DAHISAR,C2028A0020,19.24895391,72.85965951
5df8b7000c66967f7fff72c9,BHARAT OPTICS (BORIVALI),C2028B0005,19.22778203,72.8567308
5df8b7000c66967f7fff72ca,BRIGHT OPTICIANS CONTACT LENS CLINIC(DAHISAR),C2028B0007,19.25315242,72.86009163
5df8b7000c66967f7fff72cb,CLASSIC OPTICIANS ( BORIVALI),C2028C0009,19.2287358,72.85147034
5df8b7000c66967f7fff72cc,DECENT OPTICIANS,C2028D0002,19.25106777,72.86059421
5df8b7000c66967f7fff72cd,DEV OPTICS GORAI,C2028D0012,19.21488359,72.83995257
5df8b7000c66967f7fff72d0,EKSAR OPTICS BORIVALI,C2028E0015,19.23053719,72.84739205
5df8b7000c66967f7fff72d1,GOPI OPTICS (KANDIVALI),C2028G0011,19.20000031,72.84512658
5df8b7000c66967f7fff72d2,GURUKRUPA OPTICALS,C2028G0013,19.22404161,72.85530522
5df8b7000c66967f7fff72d3,GALAXY OPTISION,C2028G0014,19.20348317,72.84950159
5df8b7000c66967f7fff72d5,JITEN OPTICIAN (KANDIVALI),C2028J0008,19.20377238,72.85006476
5df8b7000c66967f7fff72d6,KIRAN OPTICAL (KANDIVALI),C2028K0008,19.2023351,72.85084471
5df8b7000c66967f7fff72d7,NETRA OPTICS (KANDIVALI),C2028N0003,19.21159921,72.84137584
5df8b7000c66967f7fff72d8,NEW EYE OPTIC (KANDIVALI),C2028N0018,19.19824904,72.84397893
5df8b7000c66967f7fff72d9,OPTIC WORLD (KANDIVALI),C2028O0002,19.2099935,72.8674825
5df8b7000c66967f7fff72da,OPTIC PALACE BORIVALI,C2028O0009,19.22904383,72.84448151
5df8b7000c66967f7fff72db,OPTIKA KANDIVALI,C2028O0011,19.2104417,72.83953752
5df8b7000c66967f7fff72dc,PAREKH OPTICIANS,C2028P0004,19.20853928,72.85058041
5df8b7000c66967f7fff72dd,PAREKH OPTICS (NO.7 KANDIWALI),C2028P0005,19.20371589,72.84017488
5df8b7000c66967f7fff72de,PLUTO (K),C2028P0012,19.20301109,72.8447343
5df8b7000c66967f7fff72df,RUTESH OPTIC BORIVALI,C2028R0010,19.2247688,72.865563
5df8b7000c66967f7fff72e0,RAJ OPTICAL (KANDIVALI),C2028R0014,19.21536208,72.82900068
5df8b7000c66967f7fff72e2,SHREE KRISHNA OPTICAL CONTACT LENS CLINIC(BO),C2028S0035,19.23432889,72.86409549
5df8b7000c66967f7fff72e3,VIEW POINT,C2028V0003,19.25381142,72.86054559
5df8b7000c66967f7fff72e4,VIJAY OPTICIANS (DAHISAR),C2028V0005,19.24254819,72.86701038
5df8b7000c66967f7fff72e5,VIRESH OPTICS (KANDIWALI),C2028V0012,19.20550224,72.84273271
5df8b7000c66967f7fff72e6,VISION PLUS (BORIVLI),C2028V0021,19.25054423,72.84726162
5df8b7000c66967f7fff72e7,VENUS OPTICS,C2028V0024,19.21688452,72.84146469
5df8b7000c66967f7fff72e8,VIHAN S EYE CARE,C2028V0025,19.2172027,72.84987476
5df8b7000c66967f7fff72ea,MIRA OPTICS,C2029M0009,19.12433477,72.84064427
5df8b7000c66967f7fff72eb,TEJVISION OPTICS,C2029T0002,19.16307273,72.84871269
5df8b7000c66967f7fff72ed,ACURA VISION,C2004A0253,12.96173519,77.52112716
5df8b7000c66967f7fff72ee,EYE WORLD OPTICIANS ,C2004E0241,12.91388214,77.60849342
5df8b7000c66967f7fff72ef,EYE PLUS OPTICIANS,C2004E0246,13.05359855,77.63169788
5df8b7000c66967f7fff72f0,HIND EYE VISION,C2040H0001,12.92061306,77.57680748
5df8b7000c66967f7fff72f1,MEENAA OPTICALS,C2004M0260,12.99540931,77.57132336
5df8b7000c66967f7fff72f2,REFLECT OPTICALS MALLESHWARAM,C2004R0232,12.99627046,77.57182091
5df8b7000c66967f7fff72f3,SAI OPTICALS,C2004S0305,13.00404475,77.54921195
5df8b7000c66967f7fff72f4,VIJAI OPTICIANS,C2004V0252,12.98980758,77.53793601
5df8b7000c66967f7fff72f5,EAGAL VISION OPTICALS,C2041E0008,13.00203154,77.63316941
5df8b7000c66967f7fff72f6,VIJAI OPTICIANS,C2041V0012,12.97328004,77.53794495
5df8b7000c66967f7fff72f9,GOA OPTICIAN,C2005G0018,15.58879868,73.81330915
5df8b7000c66967f7fff72fa,OM SAI OPTICS,C2005O0216,15.5917594,73.8115034
5df8b7000c66967f7fff72fc,SIRA OPTICIAN,C2005S0016,15.60043787,73.9419556
5df8b7000c66967f7fff72fd,S OPTICIAN,C2005S0272,15.54055535,73.81845865
5df8b7000c66967f7fff7300,C MAXOPTICALS,C2092C0001,22.32096002,73.15921225
5df8b7000c66967f7fff7301,NETRA OPTICALS (MANJAL PUR),C2092N0002,22.27844896,73.19636481
5df8b7000c66967f7fff7302,CHAKSHUM OPTICIANS (KARVENAGAR),C20011C013,18.48892903,73.8141128
5df8b7000c66967f7fff7303,KAPIL OPTICIAN (PUNE),C20011K002,18.62556561,73.80499765
5df8b7000c66967f7fff7304,NAINA OPTICIANS(PIMPRI),C20011N001,18.62553288,73.80517066
5df8b7000c66967f7fff7305,VARDHAMAN OPTICAL & APPAREL CO,C20011V002,18.51836774,73.84999003
5df8b7000c66967f7fff7307,ASHAPURI OPTICIANS PIMPRI,C2021A0033,18.62067469,73.80176276
5df8b7000c66967f7fff7308,ADITYA OPTICS NANDED,C2021A0034,19.15909971,77.3094717
